n,gamma,K,sigma_K,gamma_K,status
304,440.321387596748,16,0.793693942,440.215787920,patched
305,441.208822826611,192,0.492270461,441.423409493,ok
305,441.208822826611,136,0.574619003,441.378574111,ok
305,441.208822826611,96,0.789961722,441.488461516,ok
305,441.208822826611,68,0.767795205,441.310574415,ok
305,441.208822826611,48,0.751444672,440.958483393,ok
305,441.208822826611,34,0.483214988,441.038757453,ok
305,441.208822826611,24,0.365639253,441.120386007,ok
305,441.208822826611,16,0.401957710,441.195420373,ok
306,442.372384574965,192,0.521485716,442.593220848,ok
306,442.372384574965,136,0.628063237,442.521217521,ok
306,442.372384574965,96,0.830093747,442.284895110,ok
306,442.372384574965,68,0.679865099,442.326647477,ok
306,442.372384574965,48,0.488507687,442.372365362,ok
306,442.372384574965,34,0.494913889,442.513824442,ok
306,442.372384574965,24,0.623113265,442.678208151,ok
306,442.372384574965,16,0.688623381,442.549724199,ok
307,443.606860842942,192,0.478035421,443.841659580,ok
307,443.606860842942,136,0.630584879,443.762342819,ok
307,443.606860842942,96,0.612414082,443.501782960,ok
307,443.606860842942,68,0.590693269,443.596767532,ok
307,443.606860842942,48,0.562284308,443.857450368,ok
307,443.606860842942,34,0.932187804,443.722505018,ok
307,443.606860842942,24,0.796291289,443.388712882,ok
307,443.606860842942,16,0.689597481,443.512628123,ok
308,444.680293102725,192,0.429174126,444.994356571,ok
308,444.680293102725,136,0.719739366,444.832697512,patched
308,444.680293102725,96,0.475254365,444.659082668,patched
308,444.680293102725,68,0.547561542,444.746245120,patched
308,444.680293102725,48,0.943534482,444.518822309,patched
308,444.680293102725,34,0.495591741,444.442504795,patched
308,444.680293102725,24,0.399758215,444.763698729,patched
308,444.680293102725,16,0.561408289,444.747973404,patched
309,445.422088567653,192,0.956018686,445.669621425,ok
309,445.422088567653,136,0.630062160,445.313241358,ok
309,445.422088567653,96,0.549520354,445.511711334,ok
309,445.422088567653,68,0.639515891,445.430985115,ok
309,445.422088567653,48,0.399336797,445.352032667,ok
309,445.422088567653,34,0.477048033,445.524114858,ok
309,445.422088567653,24,0.767829336,445.377218162,ok
309,445.422088567653,16,0.624337586,445.327482039,ok
310,446.767324378939,192,0.670729147,446.866411430,ok
310,446.767324378939,136,0.580646539,446.810083768,ok
310,446.767324378939,96,0.591778363,446.895708317,ok
310,446.767324378939,68,0.623429703,446.825485955,ok
310,446.767324378939,48,0.519118274,446.906302782,ok
310,446.767324378939,34,0.690951086,446.896751731,ok
310,446.767324378939,24,0.512451729,446.799376039,ok
310,446.767324378939,16,0.558206350,446.841036108,ok
311,447.906425254960,192,0.632300109,447.957814237,ok
311,447.906425254960,136,0.585920676,447.941783488,ok
311,447.906425254960,96,0.657949857,447.960111884,ok
311,447.906425254960,68,0.629320606,447.910427684,ok
311,447.906425254960,48,0.735959442,447.980315316,ok
311,447.906425254960,34,0.660511330,447.840520887,ok
311,447.906425254960,24,0.728700148,447.989896862,ok
311,447.906425254960,16,0.720142517,447.925677952,ok
312,449.557184213544,859,0.492514985,449.568507322,ok
312,449.557184213544,602,0.488923704,449.573366411,ok
312,449.557184213544,430,0.483476733,449.580119839,ok
312,449.557184213544,301,0.472690087,449.591676223,ok
312,449.557184213544,215,0.439664341,449.628747941,ok
312,449.557184213544,192,0.484320690,449.686036696,ok
312,449.557184213544,151,0.494397950,449.655521009,ok
312,449.557184213544,136,0.500145133,449.672621384,ok
312,449.557184213544,108,0.496935439,449.701620097,ok
312,449.557184213544,96,0.570510579,449.726288842,ok
312,449.557184213544,68,0.575378271,449.689427245,ok
312,449.557184213544,48,0.743312591,449.609503502,ok
312,449.557184213544,34,0.611110378,449.663033565,ok
312,449.557184213544,24,0.713299631,449.499015749,ok
312,449.557184213544,16,0.697820455,449.553314270,ok
313,450.615416250905,192,0.535196583,450.801546183,ok
313,450.615416250905,136,0.578334934,450.781681267,ok
313,450.615416250905,96,0.757383508,450.719709358,ok
313,450.615416250905,68,0.715403567,450.690289979,ok
313,450.615416250905,48,0.560277988,450.510602212,ok
313,450.615416250905,34,0.711583856,450.584555945,ok
313,450.615416250905,24,0.483323277,450.637126931,ok
313,450.615416250905,16,0.539920857,450.578206967,ok
314,451.843221514932,192,0.515798624,452.056284196,ok
314,451.843221514932,136,0.605031576,452.040284516,ok
314,451.843221514932,96,0.710393051,451.818789546,ok
314,451.843221514932,68,0.685880038,451.836619881,ok
314,451.843221514932,48,0.482625975,451.942622886,ok
314,451.843221514932,34,0.558340946,451.800041285,ok
314,451.843221514932,24,0.807125582,451.948945205,ok
314,451.843221514932,16,0.667052421,451.988049535,ok
315,453.066725547017,192,0.341759114,453.311428460,ok
315,453.066725547017,136,0.400308109,453.393936126,ok
315,453.066725547017,96,0.508573922,453.614425194,ok
315,453.066725547017,68,0.535979489,453.588359188,ok
315,453.066725547017,48,0.296466439,453.416452410,ok
315,453.066725547017,34,0.370728775,453.243360140,ok
315,453.066725547017,24,0.465089508,452.871207630,patched
315,453.066725547017,16,0.657056674,452.871630449,patched
316,453.615470653080,192,1.107916292,453.877688351,ok
316,453.615470653080,136,1.088174485,453.352784444,ok
316,453.615470653080,96,0.605304986,453.023680495,ok
316,453.615470653080,68,0.619482708,453.062844698,ok
316,453.615470653080,48,1.154537801,453.209565941,ok
316,453.615470653080,34,0.961523900,453.514859476,ok
316,453.615470653080,24,0.630378056,453.872661292,ok
316,453.615470653080,16,0.479858878,453.782087175,ok
317,454.945688553314,192,0.659416687,454.961627806,ok
317,454.945688553314,136,0.560464077,454.939451992,ok
317,454.945688553314,96,0.556757453,455.029421427,ok
317,454.945688553314,68,0.580657818,455.013463922,ok
317,454.945688553314,48,0.462562909,454.969540520,ok
317,454.945688553314,34,0.530827137,454.885588482,ok
317,454.945688553314,24,0.724227105,454.770095508,ok
317,454.945688553314,16,0.806935515,454.852995434,ok
318,456.346117168353,192,0.572053469,456.543951938,ok
318,456.346117168353,136,0.528739255,456.463981910,ok
318,456.346117168353,96,0.495838184,456.603108166,ok
318,456.346117168353,68,0.566408450,456.654188843,ok
318,456.346117168353,48,0.381690574,456.609756317,ok
318,456.346117168353,34,0.432526466,456.515531913,ok
318,456.346117168353,24,0.377312569,456.375177904,ok
318,456.346117168353,16,0.372200922,456.298646711,ok
319,457.021726712959,192,0.690719991,456.926164012,ok
319,457.021726712959,136,0.638125674,456.993000411,ok
319,457.021726712959,96,0.808683612,456.897012206,ok
319,457.021726712959,68,0.747790717,456.770512213,ok
319,457.021726712959,48,0.985757008,456.910959083,ok
319,457.021726712959,34,0.843391244,456.980207427,ok
319,457.021726712959,24,0.811264814,457.136684478,ok
319,457.021726712959,16,0.787645313,457.194552370,ok
320,459.018258658823,877,0.490894298,459.026584119,ok
320,459.018258658823,614,0.486676812,459.030086670,ok
320,459.018258658823,439,0.480475035,459.034829957,ok
320,459.018258658823,307,0.468534050,459.042684908,ok
320,459.018258658823,220,0.432198160,459.067796535,ok
320,459.018258658823,192,0.476013649,459.112866294,ok
320,459.018258658823,154,0.470306019,459.106735320,ok
320,459.018258658823,136,0.472554667,459.114139419,ok
320,459.018258658823,110,0.473766685,459.142057310,ok
320,459.018258658823,96,0.535484773,459.149381828,ok
320,459.018258658823,68,0.546890147,459.131462166,ok
320,459.018258658823,48,0.635503351,459.055088156,ok
320,459.018258658823,34,0.718022266,459.115612790,ok
320,459.018258658823,24,0.806717019,459.014613838,ok
320,459.018258658823,16,0.811964546,458.949753852,ok
321,460.160709095494,192,0.434088433,460.345367512,ok
321,460.160709095494,136,0.432509603,460.367403717,ok
321,460.160709095494,96,nan,nan,dup
321,460.160709095494,68,0.650615256,460.443359149,patched
321,460.160709095494,48,0.532439677,460.179187483,patched
321,460.160709095494,34,0.600024792,460.011094742,patched
321,460.160709095494,24,0.449516635,460.015390036,patched
321,460.160709095494,16,0.548032713,461.182107995,ok
322,460.988498639436,192,0.680446780,461.272685397,ok
322,460.988498639436,136,0.793335633,461.324134114,ok
322,460.988498639436,96,0.854360145,460.777904795,ok
322,460.988498639436,68,0.794091110,460.790027236,ok
322,460.988498639436,48,0.655348143,461.160870332,ok
322,460.988498639436,34,0.431876864,461.090086744,ok
322,460.988498639436,24,0.472912177,461.223564062,ok
322,460.988498639436,16,0.698436403,463.394813310,patched
323,461.999304996366,192,0.724051641,462.024913969,ok
323,461.999304996366,136,0.752937040,461.905306786,ok
323,461.999304996366,96,0.534440925,461.933337687,ok
323,461.999304996366,68,0.538139298,461.929515026,ok
323,461.999304996366,48,0.730220894,461.870561408,ok
323,461.999304996366,34,0.812107152,462.121765679,ok
323,461.999304996366,24,0.872174693,461.973485171,ok
323,461.999304996366,16,0.807587718,462.002346314,ok
324,463.604752415830,192,0.369277668,463.752009200,ok
324,463.604752415830,136,0.398100985,463.788580022,ok
324,463.604752415830,96,0.387299579,463.673916403,ok
324,463.604752415830,68,0.392351121,463.678228458,ok
324,463.604752415830,48,0.542338621,463.550081127,ok
324,463.604752415830,34,0.764234454,463.354084810,patched
324,463.604752415830,24,0.679087095,463.451299356,patched
324,463.604752415830,16,0.698436403,463.394813310,patched
325,463.978674161934,192,0.900862637,464.006058105,ok
325,463.978674161934,136,0.882211536,463.849694945,ok
325,463.978674161934,96,0.775341905,464.078207508,ok
325,463.978674161934,68,0.788789407,464.058977400,ok
325,463.978674161934,48,0.546050040,464.071855438,ok
325,463.978674161934,34,0.339616876,464.062951395,ok
325,463.978674161934,24,0.409738786,464.036782179,ok
325,463.978674161934,16,0.401447459,464.084791585,ok
326,465.343832911808,192,0.586407320,465.359803949,ok
326,465.343832911808,136,0.577728890,465.350175093,ok
326,465.343832911808,96,0.631043391,465.367041888,ok
326,465.343832911808,68,0.642796470,465.353376775,ok
326,465.343832911808,48,0.678514444,465.420306888,ok
326,465.343832911808,34,0.635096322,465.530358183,ok
326,465.343832911808,24,0.644990304,465.484160601,ok
326,465.343832911808,16,0.664035437,465.444605597,ok
327,466.726573092334,192,0.547452935,466.776633506,ok
327,466.726573092334,136,0.557187649,466.773505576,ok
327,466.726573092334,96,0.598065507,466.771845691,ok
327,466.726573092334,68,0.613692845,466.754633428,ok
327,466.726573092334,48,0.671888832,466.725895298,ok
327,466.726573092334,34,0.784927585,466.712614048,ok
327,466.726573092334,24,0.754594476,466.713417115,ok
327,466.726573092334,16,0.736900312,466.745665093,ok
328,468.448664810618,895,0.482610013,468.457018360,ok
328,468.448664810618,627,0.474847625,468.460088050,ok
328,468.448664810618,448,0.463731074,468.463774421,ok
328,468.448664810618,314,0.443677670,468.468380707,ok
328,468.448664810618,224,0.384113291,468.481281653,ok
328,468.448664810618,192,0.410993812,468.535854839,ok
328,468.448664810618,157,0.399026112,468.552930430,ok
328,468.448664810618,136,0.409172064,468.568259642,ok
328,468.448664810618,112,0.373459814,468.597153250,ok
328,468.448664810618,96,0.429093273,468.634221974,ok
328,468.448664810618,68,0.471092752,468.669590291,ok
328,468.448664810618,48,0.646773321,468.591994715,ok
328,468.448664810618,34,0.664125439,468.359580885,ok
328,468.448664810618,24,0.692074245,468.386229386,ok
328,468.448664810618,16,0.725786829,468.292710013,ok
329,469.158857398639,192,0.577041941,469.358185956,ok
329,469.158857398639,136,0.672708593,469.407360603,ok
329,469.158857398639,96,0.911097978,469.301388415,ok
329,469.158857398639,68,0.899377052,469.120701295,ok
329,469.158857398639,48,0.607604864,469.071788822,ok
329,469.158857398639,34,0.416359734,469.215544743,ok
329,469.158857398639,24,0.432334877,469.169389979,ok
329,469.158857398639,16,0.336787154,469.242979424,ok
330,470.287125595125,192,0.604854880,470.408500198,ok
330,470.287125595125,136,0.718726151,470.362436221,ok
330,470.287125595125,96,0.657899759,470.185806349,ok
330,470.287125595125,68,0.587136486,470.209770583,ok
330,470.287125595125,48,0.608261963,470.329080748,ok
330,470.287125595125,34,0.771720605,470.499223494,ok
330,470.287125595125,24,0.682872760,470.474990942,ok
330,470.287125595125,16,0.854771867,470.420728087,ok
331,471.629920983835,192,0.500070618,471.780365664,ok
331,471.629920983835,136,0.635072106,471.774235723,ok
331,471.629920983835,96,0.570846509,471.635594702,ok
331,471.629920983835,68,0.530603028,471.676112163,ok
331,471.629920983835,48,0.704894549,471.714934951,ok
331,471.629920983835,34,0.744224997,471.404084014,ok
331,471.629920983835,24,0.833879788,471.479206014,ok
331,471.629920983835,16,0.572261345,471.570047637,ok
332,472.452455387089,192,0.641299029,472.617311842,ok
332,472.452455387089,136,0.689688589,472.430824450,ok
332,472.452455387089,96,0.550667689,472.495014803,ok
332,472.452455387089,68,0.608206739,472.547443784,ok
332,472.452455387089,48,0.561831266,472.352530231,ok
332,472.452455387089,34,0.374532609,472.460900684,ok
332,472.452455387089,24,0.380282820,472.386912307,ok
332,472.452455387089,16,0.643769444,472.367206432,ok
333,473.387149029717,192,0.657870094,473.417290655,ok
333,473.387149029717,136,0.597868667,473.356502963,ok
333,473.387149029717,96,0.618540274,473.426140274,ok
333,473.387149029717,68,0.667225548,473.377275036,ok
333,473.387149029717,48,0.561876646,473.423258330,ok
333,473.387149029717,34,0.667902168,473.545701244,ok
333,473.387149029717,24,0.593386550,473.555858369,ok
333,473.387149029717,16,0.443900191,473.454500374,ok
334,474.645084165178,192,0.576399689,474.685361062,ok
334,474.645084165178,136,0.572771621,474.663769452,ok
334,474.645084165178,96,0.604610637,474.675305450,ok
334,474.645084165178,68,0.609846540,474.641162634,ok
334,474.645084165178,48,0.633327698,474.689802553,ok
334,474.645084165178,34,0.681289476,474.599693015,ok
334,474.645084165178,24,0.732563014,474.622768357,ok
334,474.645084165178,16,0.810248195,474.715979241,ok
335,476.413118601802,192,0.426446632,476.511597105,ok
335,476.413118601802,136,0.443600131,476.540974272,ok
335,476.413118601802,96,0.447188717,476.599637232,ok
335,476.413118601802,68,0.486233901,476.616376134,ok
335,476.413118601802,48,0.453922770,476.765140380,ok
335,476.413118601802,34,0.585550610,476.642684907,ok
335,476.413118601802,24,0.671264462,476.496024957,patched
335,476.413118601802,16,0.599819181,476.322849505,patched
336,477.086028913592,912,0.509525327,477.102087699,ok
336,477.086028913592,638,0.513287265,477.109825734,ok
336,477.086028913592,456,0.517976621,477.121437180,ok
336,477.086028913592,319,0.524105640,477.144237540,ok
336,477.086028913592,228,0.536548445,477.223702691,ok
336,477.086028913592,192,0.616774603,477.212865375,ok
336,477.086028913592,160,0.658120004,477.196363884,ok
336,477.086028913592,136,0.691138181,477.179032800,ok
336,477.086028913592,114,0.746074652,477.218954474,ok
336,477.086028913592,96,0.810114788,477.115767473,ok
336,477.086028913592,68,0.794199239,477.022170171,ok
336,477.086028913592,48,0.908042068,476.763579923,ok
336,477.086028913592,34,0.710397006,476.887087420,ok
336,477.086028913592,24,0.578983255,477.000804990,ok
336,477.086028913592,16,0.612833300,477.182945644,ok
337,479.029199856923,192,0.306824668,479.061897720,ok
337,479.029199856923,136,0.294541030,479.126280388,ok
337,479.029199856923,96,0.301219254,479.200126171,ok
337,479.029199856923,68,0.333411616,479.219406428,ok
337,479.029199856923,48,0.452396049,479.044875381,ok
337,479.029199856923,34,nan,nan,dup
337,479.029199856923,24,0.288878537,479.297181630,ok
337,479.029199856923,16,0.330531938,479.539696872,ok
338,479.397399750526,192,0.646898221,479.766272747,ok
338,479.397399750526,136,1.048910000,479.726177979,ok
338,479.397399750526,96,1.121396046,479.301996368,ok
338,479.397399750526,68,0.992878961,479.241966276,ok
338,479.397399750526,48,0.685326602,479.569809215,ok
338,479.397399750526,34,0.707532602,479.298577362,ok
338,479.397399750526,24,0.946740111,479.104452079,ok
338,479.397399750526,16,0.814078026,478.866866179,ok
339,480.644243324571,192,0.634101066,480.843598635,ok
339,480.644243324571,136,0.684869905,480.556566434,ok
339,480.644243324571,96,0.518746655,480.592592414,ok
339,480.644243324571,68,0.527951370,480.644199150,ok
339,480.644243324571,48,0.797470432,480.605444027,ok
339,480.644243324571,34,0.689888525,480.681807445,ok
339,480.644243324571,24,0.550280770,480.880316742,ok
339,480.644243324571,16,0.810994322,480.720449566,ok
340,481.645003952002,192,0.670590366,481.739385522,ok
340,481.645003952002,136,0.565890786,481.606303919,ok
340,481.645003952002,96,0.524329160,481.690562936,ok
340,481.645003952002,68,0.576146533,481.706365437,ok
340,481.645003952002,48,0.514592057,481.534699994,ok
340,481.645003952002,34,0.585374294,481.561320844,ok
340,481.645003952002,24,0.794852680,481.453586914,ok
340,481.645003952002,16,0.569336252,481.562137041,ok
341,482.944800252098,192,0.576148732,483.104866684,ok
341,482.944800252098,136,0.549791391,483.015607578,ok
341,482.944800252098,96,0.538286593,483.105031163,ok
341,482.944800252098,68,0.628561082,483.104367438,ok
341,482.944800252098,48,0.466881283,483.050304503,ok
341,482.944800252098,34,0.533029565,483.024914008,ok
341,482.944800252098,24,0.434018578,482.934058694,ok
341,482.944800252098,16,0.558837367,482.934105741,ok
342,483.794626820111,192,0.671776445,483.811641526,ok
342,483.794626820111,136,0.606299471,483.804212976,ok
342,483.794626820111,96,0.706242145,483.798932372,ok
342,483.794626820111,68,0.676758352,483.703867007,ok
342,483.794626820111,48,0.739669488,483.865202157,ok
342,483.794626820111,34,0.680093582,483.804442889,ok
342,483.794626820111,24,0.696422790,483.931851576,ok
342,483.794626820111,16,0.616441648,483.879091695,ok
343,485.412781185815,192,0.529496517,485.503589317,ok
343,485.412781185815,136,0.534769872,485.494328062,ok
343,485.412781185815,96,0.596188550,485.501354727,ok
343,485.412781185815,68,0.592608942,485.465532288,ok
343,485.412781185815,48,0.708339099,485.454542008,ok
343,485.412781185815,34,0.675059109,485.489645473,ok
343,485.412781185815,24,0.750708655,485.399832913,ok
343,485.412781185815,16,0.786715944,485.434086059,ok
344,486.822151673585,930,0.490062048,486.833945709,ok
344,486.822151673585,651,0.485311146,486.838888509,ok
344,486.822151673585,465,0.478130335,486.845565065,ok
344,486.822151673585,326,0.463941498,486.856321926,ok
344,486.822151673585,233,0.416849711,486.888971015,ok
344,486.822151673585,192,0.449378068,486.957314719,ok
344,486.822151673585,163,0.466624049,486.961307121,ok
344,486.822151673585,136,0.473749875,486.975445334,ok
344,486.822151673585,117,0.482473882,487.016544727,ok
344,486.822151673585,96,0.589060939,487.020745043,ok
344,486.822151673585,68,0.586386984,486.974414571,ok
344,486.822151673585,48,0.652570868,486.769337394,ok
344,486.822151673585,34,0.751488880,486.785104880,ok
344,486.822151673585,24,0.576293352,486.783920456,ok
344,486.822151673585,16,0.568669011,486.725260653,ok
345,487.833171011941,192,0.481042907,488.070304298,ok
345,487.833171011941,136,0.561606264,488.127596794,ok
345,487.833171011941,96,0.859319234,487.883759073,ok
345,487.833171011941,68,0.787853057,487.901079084,ok
345,487.833171011941,48,0.459165790,487.852721721,ok
345,487.833171011941,34,0.452041113,487.735114415,ok
345,487.833171011941,24,0.613631454,487.888599145,ok
345,487.833171011941,16,0.560442235,487.937644477,ok
346,488.806150414169,192,0.632713207,489.123652067,ok
346,488.806150414169,136,0.970255298,488.954936218,ok
346,488.806150414169,96,0.592314869,488.663821100,ok
346,488.806150414169,68,0.623201271,488.684374425,ok
346,488.806150414169,48,0.685495328,489.190672540,ok
346,488.806150414169,34,0.434868259,489.063829790,patched
346,488.806150414169,24,0.533852829,488.803215672,patched
346,488.806150414169,16,0.618329424,488.799121515,patched
347,489.766281039969,192,0.793445695,489.841394283,ok
347,489.766281039969,136,0.623202797,489.614247535,ok
347,489.766281039969,96,0.508188381,489.752171935,ok
347,489.766281039969,68,0.523384839,489.742040900,ok
347,489.766281039969,48,0.769538209,489.418313214,ok
347,489.766281039969,34,1.015621693,489.666108798,ok
347,489.766281039969,24,0.776743691,489.902525480,ok
347,489.766281039969,16,0.687543336,489.846858112,ok
348,491.070330632695,192,0.617789163,491.196287930,ok
348,491.070330632695,136,0.568147787,491.085622024,ok
348,491.070330632695,96,0.503338844,491.173506706,ok
348,491.070330632695,68,0.520757659,491.172812851,ok
348,491.070330632695,48,0.459481010,491.018117878,ok
348,491.070330632695,34,0.458710130,490.910947497,ok
348,491.070330632695,24,0.638155096,490.808584363,ok
348,491.070330632695,16,0.710328952,490.878852891,ok
349,492.107637911826,192,0.730455053,492.269738888,ok
349,492.107637911826,136,0.589525904,492.184811869,ok
349,492.107637911826,96,0.636891544,492.446205568,ok
349,492.107637911826,68,0.785873655,492.368908357,patched
349,492.107637911826,48,0.406592237,492.344145742,patched
349,492.107637911826,34,0.329626021,492.287095382,patched
349,492.107637911826,24,0.279292968,492.170673416,patched
349,492.107637911826,16,0.299711294,492.097888956,patched
350,492.834775780116,192,0.600920563,492.694870254,ok
350,492.834775780116,136,0.593207932,492.778517960,ok
350,492.834775780116,96,0.707117616,492.577770140,ok
350,492.834775780116,68,0.572315189,492.591955969,ok
350,492.834775780116,48,0.899862411,492.759746526,ok
350,492.834775780116,34,0.932407551,492.870459551,ok
350,492.834775780116,24,0.888170340,492.999220374,ok
350,492.834775780116,16,0.830261306,493.047956648,ok
351,495.013420762541,192,0.438480905,495.098857935,ok
351,495.013420762541,136,0.432090990,495.099392628,ok
351,495.013420762541,96,0.468253438,495.158034882,ok
351,495.013420762541,68,0.494096793,495.157284182,ok
351,495.013420762541,48,0.686274113,495.183052391,ok
351,495.013420762541,34,0.790145054,495.070230113,ok
351,495.013420762541,24,0.857204445,494.929779542,ok
351,495.013420762541,16,0.893956306,494.831699897,ok
352,495.883345489982,948,0.492620864,495.905700713,ok
352,495.883345489982,663,0.488345272,495.915316801,ok
352,495.883345489982,474,0.481177161,495.928435358,ok
352,495.883345489982,332,0.464966422,495.950119079,ok
352,495.883345489982,237,0.405380953,496.010122556,ok
352,495.883345489982,192,0.498876610,496.106532247,ok
352,495.883345489982,166,0.491837452,496.124891031,ok
352,495.883345489982,136,0.496559917,496.137293986,ok
352,495.883345489982,119,0.493024911,496.205044623,ok
352,495.883345489982,96,0.811033919,496.194390609,patched
352,495.883345489982,68,0.810231474,496.070447295,patched
352,495.883345489982,48,0.600806565,495.743122494,patched
352,495.883345489982,34,0.446045381,495.752185034,patched
352,495.883345489982,24,0.312364125,495.800177347,patched
352,495.883345489982,16,0.536005989,498.213211104,patched
353,496.742536079705,192,0.720170560,496.859595530,ok
353,496.742536079705,136,0.798812486,496.853394069,ok
353,496.742536079705,96,0.664696272,496.516485697,ok
353,496.742536079705,68,0.625114446,496.574412211,ok
353,496.742536079705,48,0.544323424,496.789706571,ok
353,496.742536079705,34,0.566996074,496.879485007,ok
353,496.742536079705,24,0.669206970,496.995049701,ok
353,496.742536079705,16,0.856947843,497.005448071,ok
354,498.351512093401,192,0.419871816,498.543359133,ok
354,498.351512093401,136,0.426426878,498.620546768,ok
354,498.351512093401,96,0.591626742,498.420291427,patched
354,498.351512093401,68,0.588905927,498.441119781,patched
354,498.351512093401,48,0.343227404,498.681994523,ok
354,498.351512093401,34,0.329040802,498.761860634,ok
354,498.351512093401,24,0.400289176,498.913057297,ok
354,498.351512093401,16,0.536005989,498.213211104,patched
355,498.924013896605,192,0.852548519,499.017862185,ok
355,498.924013896605,136,0.989876785,498.789675847,ok
355,498.924013896605,96,0.567158824,498.889603156,ok
355,498.924013896605,68,0.585375818,498.870327364,ok
355,498.924013896605,48,1.023035014,498.568404798,ok
355,498.924013896605,34,1.032620757,498.419448262,ok
355,498.924013896605,24,0.876411811,498.233536398,ok
355,498.924013896605,16,0.742008024,499.003146619,ok
356,500.156392642679,192,0.636289654,500.216404487,ok
356,500.156392642679,136,0.596588172,500.147474310,ok
356,500.156392642679,96,0.569791326,500.262479339,ok
356,500.156392642679,68,0.579362433,500.252962651,ok
356,500.156392642679,48,0.451543525,500.200578668,ok
356,500.156392642679,34,0.468326029,500.250701732,ok
356,500.156392642679,24,0.616285774,500.224357864,ok
356,500.156392642679,16,0.452063964,500.036920720,patched
357,501.012730624683,192,0.605423989,500.982048374,ok
357,501.012730624683,136,0.570509514,500.985564658,ok
357,501.012730624683,96,0.655137902,501.000717688,ok
357,501.012730624683,68,0.657467347,500.987606099,ok
357,501.012730624683,48,0.668336633,501.098195355,ok
357,501.012730624683,34,0.699620309,501.058398695,ok
357,501.012730624683,24,0.598463531,501.001719078,ok
357,501.012730624683,16,0.662065137,501.164579208,ok
358,502.538024822396,192,0.541460315,502.597860242,ok
358,502.538024822396,136,0.545166283,502.597207775,ok
358,502.538024822396,96,0.590311912,502.607875999,ok
358,502.538024822396,68,0.609670359,502.600160891,ok
358,502.538024822396,48,0.679349496,502.603374350,ok
358,502.538024822396,34,0.675384550,502.590154966,ok
358,502.538024822396,24,0.688885881,502.638606763,ok
358,502.538024822396,16,0.687450501,502.513377187,ok
359,503.813553181904,192,0.528598367,503.897782231,ok
359,503.813553181904,136,0.546373454,503.906569624,ok
359,503.813553181904,96,0.606468886,503.902520110,ok
359,503.813553181904,68,0.634355502,503.876341438,ok
359,503.813553181904,48,0.657764322,503.800599905,ok
359,503.813553181904,34,0.660105308,503.783506187,ok
359,503.813553181904,24,0.684702920,503.731483365,ok
359,503.813553181904,16,0.658655141,503.841666356,ok
360,505.221533937775,965,0.488287558,505.235078730,ok
360,505.221533937775,676,0.482638733,505.240646271,ok
360,505.221533937775,483,0.474044313,505.248041899,ok
360,505.221533937775,338,0.456843765,505.259570809,ok
360,505.221533937775,242,0.399675416,505.291265696,ok
360,505.221533937775,192,0.444482300,505.352796820,ok
360,505.221533937775,169,0.453976381,505.390548302,ok
360,505.221533937775,136,0.459290106,505.403007489,ok
360,505.221533937775,121,0.438697045,505.455722103,ok
360,505.221533937775,96,0.565446826,505.471997582,ok
360,505.221533937775,68,0.669504824,505.402099209,ok
360,505.221533937775,48,0.606703733,505.284570728,ok
360,505.221533937775,34,0.571223945,505.266200949,ok
360,505.221533937775,24,0.512957588,505.245205350,ok
360,505.221533937775,16,0.612995556,505.120417778,ok
361,506.016591965456,192,0.616205328,506.182506306,ok
361,506.016591965456,136,0.754574731,506.185071268,ok
361,506.016591965456,96,0.821736728,505.914206188,ok
361,506.016591965456,68,0.661917040,505.877600946,ok
361,506.016591965456,48,0.613047857,505.994596322,ok
361,506.016591965456,34,0.646328944,506.037209347,ok
361,506.016591965456,24,0.689984446,506.093224568,ok
361,506.016591965456,16,0.513473530,506.177874034,ok
362,507.389099012165,192,0.487481531,507.571031701,ok
362,507.389099012165,136,0.684640032,507.648248381,patched
362,507.389099012165,96,0.627501662,507.381545541,patched
362,507.389099012165,68,0.564986564,507.425781100,patched
362,507.389099012165,48,0.606061738,507.531167061,patched
362,507.389099012165,34,0.670766809,507.414623779,patched
362,507.389099012165,24,0.677788002,507.326445911,patched
362,507.389099012165,16,0.304188587,508.237441534,ok
363,508.203118801750,192,0.703411163,508.447542583,ok
363,508.203118801750,136,0.779396736,508.037064242,ok
363,508.203118801750,96,0.539593251,508.192410529,ok
363,508.203118801750,68,0.606915645,508.257221965,ok
363,508.203118801750,48,0.723473891,508.120844560,ok
363,508.203118801750,34,0.553983400,508.205678644,ok
363,508.203118801750,24,0.476731975,508.266229962,ok
363,508.203118801750,16,nan,nan,dup
364,509.013551682515,192,0.684005320,508.938248316,ok
364,509.013551682515,136,0.532496764,508.940085297,ok
364,509.013551682515,96,0.577884738,509.026904047,ok
364,509.013551682515,68,0.614326259,508.973002423,ok
364,509.013551682515,48,0.525270312,508.944448099,ok
364,509.013551682515,34,0.636842574,508.968748359,ok
364,509.013551682515,24,0.716727992,508.968469035,ok
364,509.013551682515,16,0.820346022,509.061556432,ok
365,510.673742477348,192,0.493605068,510.814266798,ok
365,510.673742477348,136,0.508639575,510.780341009,ok
365,510.673742477348,96,0.484234774,510.854813125,ok
365,510.673742477348,68,0.536714638,510.859235476,ok
365,510.673742477348,48,0.464419030,510.824777675,ok
365,510.673742477348,34,0.558797617,510.759990013,ok
365,510.673742477348,24,0.553946004,510.697727380,ok
365,510.673742477348,16,0.526811489,510.617449108,ok
