n,gamma,K,sigma_K,gamma_K,status
392,514.223717529729,181,0.824969693,513.991532387,ok
392,514.223717529729,164,0.914038215,513.940280934,ok
392,514.223717529729,128,0.990290761,513.845877779,ok
392,514.223717529729,91,1.063307928,513.564105443,ok
392,514.223717529729,64,0.720014236,513.416320620,ok
392,514.223717529729,45,0.443726619,513.455290813,ok
392,514.223717529729,32,0.301190611,513.522065569,ok
392,514.223717529729,21,0.204944510,513.529231066,ok
393,515.800889499231,256,0.475066553,515.963241821,ok
393,515.800889499231,181,0.526098875,515.914549023,ok
393,515.800889499231,128,0.543082720,515.873452455,ok
393,515.800889499231,91,0.467792183,515.867572186,ok
393,515.800889499231,64,0.588920530,515.991789849,patched
393,515.800889499231,45,0.770149104,515.842326998,patched
393,515.800889499231,32,0.695756583,515.698729165,patched
393,515.800889499231,21,0.619948609,515.635062549,patched
394,516.411584547120,256,0.739542293,516.465465564,ok
394,516.411584547120,181,0.656573829,516.405618496,ok
394,516.411584547120,128,0.617628438,516.403443515,ok
394,516.411584547120,91,0.669205447,516.485761797,ok
394,516.411584547120,64,0.650404850,516.270756483,ok
394,516.411584547120,45,0.465196084,516.322604970,ok
394,516.411584547120,32,0.475094415,516.434167746,ok
394,516.411584547120,21,0.510393862,516.491236029,ok
395,517.735975415498,256,0.586446298,517.811565523,ok
395,517.735975415498,181,0.579050184,517.796360295,ok
395,517.735975415498,128,0.587434866,517.798582449,ok
395,517.735975415498,91,0.653126593,517.795964370,ok
395,517.735975415498,64,0.585169919,517.783005022,ok
395,517.735975415498,45,0.585831881,517.840787214,ok
395,517.735975415498,32,0.660035978,517.824026265,ok
395,517.735975415498,21,0.676979532,517.778384199,ok
396,519.016986672415,256,0.542743783,519.136506988,ok
396,519.016986672415,181,0.561048923,519.127523212,ok
396,519.016986672415,128,0.597271891,519.130927396,ok
396,519.016986672415,91,0.669356415,519.061712004,ok
396,519.016986672415,64,0.665495435,519.128928568,ok
396,519.016986672415,45,0.762095067,519.079712852,ok
396,519.016986672415,32,0.681203426,519.014836191,ok
396,519.016986672415,21,0.646897344,519.029273048,ok
397,520.167292715260,256,0.487737985,520.370905984,ok
397,520.167292715260,181,0.547210618,520.389677237,ok
397,520.167292715260,128,0.716274066,520.367376474,ok
397,520.167292715260,91,0.634922103,520.153652610,ok
397,520.167292715260,64,0.730685230,520.089065764,ok
397,520.167292715260,45,0.594889686,520.031253742,ok
397,520.167292715260,32,0.622150732,520.147026185,ok
397,520.167292715260,21,0.663054123,520.152171912,ok
398,520.872667783021,256,0.796107800,520.990752444,ok
398,520.872667783021,181,0.794684002,520.841595834,ok
398,520.872667783021,128,0.629592952,520.711160242,ok
398,520.872667783021,91,0.532216328,520.869632589,ok
398,520.872667783021,64,0.452959143,520.839638495,ok
398,520.872667783021,45,0.474907010,520.940718164,ok
398,520.872667783021,32,0.525690492,520.854778482,ok
398,520.872667783021,21,0.503856174,520.830706620,ok
399,521.841481363615,256,0.636002642,521.812909708,ok
399,521.841481363615,181,0.594445612,521.801168457,ok
399,521.841481363615,128,0.559039703,521.824434636,ok
399,521.841481363615,91,0.609060729,521.884088089,ok
399,521.841481363615,64,0.600365888,521.936239837,ok
399,521.841481363615,45,0.676963742,521.897425255,ok
399,521.841481363615,32,0.617307373,521.898883837,ok
399,521.841481363615,21,0.611872798,521.915607820,ok
400,523.120986253099,1333,0.501212354,523.131858901,ok
400,523.120986253099,933,0.501562135,523.136864692,ok
400,523.120986253099,667,0.501849656,523.144184295,ok
400,523.120986253099,467,0.501720176,523.158136339,ok
400,523.120986253099,334,0.505065989,523.208373176,ok
400,523.120986253099,256,0.570579866,523.164653644,ok
400,523.120986253099,234,0.571677592,523.161558809,ok
400,523.120986253099,181,0.567342607,523.155690169,ok
400,523.120986253099,167,0.563486201,523.158642757,ok
400,523.120986253099,128,0.565928982,523.169852738,ok
400,523.120986253099,91,0.624795180,523.169144201,ok
400,523.120986253099,64,0.684240321,523.161406798,ok
400,523.120986253099,45,0.649975882,523.119719432,ok
400,523.120986253099,32,0.680603214,523.134718964,ok
400,523.120986253099,21,0.701276671,523.119068824,ok
401,524.602934326172,256,0.467080886,524.727426194,ok
401,524.602934326172,181,0.481235464,524.739492518,ok
401,524.602934326172,128,0.478440654,524.782408341,ok
401,524.602934326172,91,0.630490834,524.819596779,ok
401,524.602934326172,64,0.700392620,524.637435719,ok
401,524.602934326172,45,0.691489251,524.685859997,ok
401,524.602934326172,32,0.685739796,524.614882866,ok
401,524.602934326172,21,0.641502913,524.594970180,ok
402,525.360948828423,256,0.639483367,525.520698400,ok
402,525.360948828423,181,0.695454259,525.496347834,ok
402,525.360948828423,128,0.837922952,525.462411820,ok
402,525.360948828423,91,0.698466603,525.206165188,ok
402,525.360948828423,64,0.508444040,525.301936155,ok
402,525.360948828423,45,0.537955020,525.253052407,ok
402,525.360948828423,32,0.508331044,525.309045213,ok
402,525.360948828423,21,0.545338351,525.347310064,ok
403,526.404135942231,256,0.652037452,526.512797953,ok
403,526.404135942231,181,0.678812019,526.450097015,ok
403,526.404135942231,128,0.659453456,526.322781525,ok
403,526.404135942231,91,0.539995860,526.404337056,ok
403,526.404135942231,64,0.581478745,526.568073005,ok
403,526.404135942231,45,0.517989449,526.542135872,ok
403,526.404135942231,32,0.573543787,526.557295102,ok
403,526.404135942231,21,0.579157494,526.488687183,patched
404,527.200666147476,256,0.616390244,527.167103689,ok
404,527.200666147476,181,0.590034903,527.147522742,ok
404,527.200666147476,128,0.533978414,527.152559150,ok
404,527.200666147476,91,0.589535841,527.213953987,ok
404,527.200666147476,64,0.689988009,527.090619079,ok
404,527.200666147476,45,0.743099565,527.136715872,ok
404,527.200666147476,32,0.707533414,527.100561642,ok
404,527.200666147476,21,0.688953605,527.153910952,ok
405,528.755645244318,256,0.504167826,528.854933749,ok
405,528.755645244318,181,0.518177589,528.863119399,ok
405,528.755645244318,128,0.506503610,528.858665611,ok
405,528.755645244318,91,0.556180417,528.925038586,ok
405,528.755645244318,64,0.564114176,528.808006144,ok
405,528.755645244318,45,0.599959142,528.752888648,ok
405,528.755645244318,32,0.614095611,528.772697876,ok
405,528.755645244318,21,0.649791499,528.740268981,ok
406,529.579467899654,256,0.606313214,529.666958477,ok
406,529.579467899654,181,0.647270715,529.652512551,ok
406,529.579467899654,128,0.661256304,529.662085881,ok
406,529.579467899654,91,0.745371262,529.549738851,ok
406,529.579467899654,64,0.625750754,529.622853892,ok
406,529.579467899654,45,0.554407901,529.622728939,ok
406,529.579467899654,32,0.560244480,529.585646690,ok
406,529.579467899654,21,0.517533571,529.586979815,ok
407,530.842335853778,256,0.552145768,530.936890124,ok
407,530.842335853778,181,0.602834220,530.927304256,ok
407,530.842335853778,128,0.642460093,530.918496841,ok
407,530.842335853778,91,0.614850220,530.824880374,ok
407,530.842335853778,64,0.693446727,530.895657733,ok
407,530.842335853778,45,0.741565216,530.960740495,ok
407,530.842335853778,32,0.695599652,530.973055992,ok
407,530.842335853778,21,0.730206371,530.995741475,ok
408,532.055495939794,1355,0.488339163,532.067488819,ok
408,532.055495939794,949,0.482742317,532.072534432,ok
408,532.055495939794,678,0.474220821,532.079545026,ok
408,532.055495939794,475,0.457025437,532.091837801,ok
408,532.055495939794,339,0.397419878,532.138432474,ok
408,532.055495939794,256,0.480450474,532.200937918,ok
408,532.055495939794,238,0.525587847,532.216314431,ok
408,532.055495939794,181,0.572874303,532.223976363,ok
408,532.055495939794,170,0.559619191,532.210963185,ok
408,532.055495939794,128,0.668760661,532.170442230,ok
408,532.055495939794,91,0.542806399,532.102350311,ok
408,532.055495939794,64,0.645781184,531.973775799,ok
408,532.055495939794,45,0.659352413,531.852537766,ok
408,532.055495939794,32,0.720069423,531.853571867,ok
408,532.055495939794,21,0.685232886,531.811889275,ok
409,532.815358474646,256,0.666998321,533.083849769,ok
409,532.815358474646,181,0.774543135,532.835398177,ok
409,532.815358474646,128,0.647815643,532.745534035,ok
409,532.815358474646,91,0.636854780,532.948862879,ok
409,532.815358474646,64,0.441470300,532.856997528,ok
409,532.815358474646,45,0.341045505,532.872126835,ok
409,532.815358474646,32,0.322675885,532.832344242,ok
409,532.815358474646,21,0.312789152,532.865894975,patched
410,533.508383228707,256,0.674727974,533.372757783,ok
410,533.508383228707,181,0.548590941,533.404872282,ok
410,533.508383228707,128,0.545030979,533.449077456,ok
410,533.508383228707,91,0.632140510,533.382548945,ok
410,533.508383228707,64,0.686724342,533.536246505,ok
410,533.508383228707,45,0.765377154,533.608349893,ok
410,533.508383228707,32,0.750104394,533.647414568,ok
410,533.508383228707,21,0.789784254,533.625176241,ok
411,535.330957786315,256,0.483691885,535.423666514,ok
411,535.330957786315,181,0.504344789,535.418460553,ok
411,535.330957786315,128,0.501258230,535.435144499,ok
411,535.330957786315,91,0.554587817,535.447064586,ok
411,535.330957786315,64,0.670409100,535.502162414,ok
411,535.330957786315,45,0.752703290,535.384652175,ok
411,535.330957786315,32,0.800235344,535.331977243,ok
411,535.330957786315,21,0.756575801,535.326656941,ok
412,536.335200439569,256,0.494080176,536.508946888,ok
412,536.335200439569,181,0.548286946,536.509386540,ok
412,536.335200439569,128,0.588057182,536.573424777,ok
412,536.335200439569,91,0.714368875,536.457567692,ok
412,536.335200439569,64,0.691825188,536.190529385,ok
412,536.335200439569,45,0.516491953,536.213869947,ok
412,536.335200439569,32,0.436674902,536.209717907,ok
412,536.335200439569,21,0.483709193,536.239965048,ok
413,537.227107044987,256,0.627715026,537.477426197,ok
413,537.227107044987,181,0.748067370,537.363475443,ok
413,537.227107044987,128,0.877855140,537.201764556,ok
413,537.227107044987,91,0.657517783,537.134326472,ok
413,537.227107044987,64,0.454770546,537.239787136,ok
413,537.227107044987,45,0.487703702,537.400675318,ok
413,537.227107044987,32,0.456454179,537.540035501,ok
413,537.227107044987,21,0.510781613,537.415045960,patched
414,538.026826770333,256,0.722178656,538.000155081,ok
414,538.026826770333,181,0.617396355,537.934452210,ok
414,538.026826770333,128,0.529654237,537.914448651,ok
414,538.026826770333,91,0.537438324,537.988876375,ok
414,538.026826770333,64,0.655965254,538.106379231,ok
414,538.026826770333,45,0.764202688,537.957043372,ok
414,538.026826770333,32,0.849600569,537.808803402,ok
414,538.026826770333,21,0.769417328,537.933777041,ok
415,539.450819996046,256,0.545353795,539.577287931,ok
415,539.450819996046,181,0.552525568,539.544125509,ok
415,539.450819996046,128,0.531361506,539.516341928,ok
415,539.450819996046,91,0.537000258,539.572953567,ok
415,539.450819996046,64,0.713531785,539.511849413,ok
415,539.450819996046,45,0.579564820,539.480539873,ok
415,539.450819996046,32,0.494302500,539.520373551,ok
415,539.450819996046,21,0.567892424,539.447481340,ok
416,540.220384197939,1376,0.508072168,540.233333894,ok
416,540.220384197939,963,0.511462322,540.239565041,ok
416,540.220384197939,688,0.516047264,540.248977738,ok
416,540.220384197939,482,0.523491795,540.267677244,ok
416,540.220384197939,344,0.552086506,540.339055541,ok
416,540.220384197939,256,0.650340477,540.246930197,ok
416,540.220384197939,241,0.615923527,540.238759295,ok
416,540.220384197939,181,0.629392789,540.225114246,ok
416,540.220384197939,172,0.624442970,540.219946396,ok
416,540.220384197939,128,0.614101891,540.241151863,ok
416,540.220384197939,91,0.681398300,540.211110290,ok
416,540.220384197939,64,0.543435982,540.124744682,ok
416,540.220384197939,45,0.618972129,540.202948912,ok
416,540.220384197939,32,0.725112435,540.204787822,ok
416,540.220384197939,21,0.627973155,540.243716692,ok
417,541.907599138114,256,0.410215737,542.045094879,ok
417,541.907599138114,181,0.426323974,542.067691754,ok
417,541.907599138114,128,0.409594636,542.090104196,ok
417,541.907599138114,91,0.445602282,542.173819877,ok
417,541.907599138114,64,0.385306578,542.065928473,ok
417,541.907599138114,45,nan,nan,dup
417,541.907599138114,32,0.580773970,541.924605876,patched
417,541.907599138114,21,0.747865957,541.891778849,patched
418,542.462563061115,256,0.756276226,542.607029408,ok
418,542.462563061115,181,0.808161247,542.517256248,ok
418,542.462563061115,128,0.894837080,542.477989892,ok
418,542.462563061115,91,0.869834073,542.245720877,ok
418,542.462563061115,64,0.959796903,542.442968125,ok
418,542.462563061115,45,0.766912459,542.216374228,ok
418,542.462563061115,32,0.621904904,542.535247895,ok
418,542.462563061115,21,0.420650914,542.494951479,ok
419,543.696092760349,256,0.611194989,543.783391678,ok
419,543.696092760349,181,0.609976863,543.726884518,ok
419,543.696092760349,128,0.610558556,543.675697749,ok
419,543.696092760349,91,0.536846581,543.691846507,ok
419,543.696092760349,64,0.544814550,543.590974283,ok
419,543.696092760349,45,0.601051635,543.699638119,ok
419,543.696092760349,32,0.715382565,543.597564072,ok
419,543.696092760349,21,0.853542903,543.693444744,ok
420,544.785461264318,256,0.611847583,544.998274341,ok
420,544.785461264318,181,0.605642315,544.908500198,ok
420,544.785461264318,128,0.578843198,544.858607828,ok
420,544.785461264318,91,0.503231042,544.958670161,ok
420,544.785461264318,64,0.409122642,544.878830431,ok
420,544.785461264318,45,0.547009758,544.826188526,ok
420,544.785461264318,32,0.398875622,544.770349979,ok
420,544.785461264318,21,0.344735837,544.638750109,patched
421,545.383442847240,256,0.656232506,545.235911055,ok
421,545.383442847240,181,0.612014950,545.285515390,ok
421,545.383442847240,128,0.600859370,545.316386448,ok
421,545.383442847240,91,0.733398841,545.285745498,ok
421,545.383442847240,64,0.775774431,545.423763471,ok
421,545.383442847240,45,0.638725036,545.371062956,ok
421,545.383442847240,32,0.728125267,545.484811851,ok
421,545.383442847240,21,0.704395528,545.609920149,ok
422,547.187258082853,256,0.496915828,547.276549441,ok
422,547.187258082853,181,0.501381673,547.285150823,ok
422,547.187258082853,128,0.510113843,547.302996004,ok
422,547.187258082853,91,0.578127631,547.317557025,ok
422,547.187258082853,64,0.720157395,547.299599194,ok
422,547.187258082853,45,0.750917487,547.402136148,ok
422,547.187258082853,32,0.767856791,547.228165209,ok
422,547.187258082853,21,0.788894359,547.089033987,ok
423,548.217679158056,256,0.484929644,548.398454440,ok
423,548.217679158056,181,0.500454061,548.441527605,ok
423,548.217679158056,128,0.536220515,548.535252153,ok
423,548.217679158056,91,0.782059272,548.289215760,patched
423,548.217679158056,64,0.596889690,548.059668215,patched
423,548.217679158056,45,0.629591996,547.915649283,patched
423,548.217679158056,32,0.512362159,548.086960610,patched
423,548.217679158056,21,nan,nan,dup
424,548.943532318786,1398,0.504694419,548.964063925,ok
424,548.943532318786,979,0.505941116,548.973920237,ok
424,548.943532318786,699,0.506657447,548.988949267,ok
424,548.943532318786,490,0.504090846,549.018919424,ok
424,548.943532318786,350,0.475400761,549.133281039,ok
424,548.943532318786,256,0.745771782,549.080680298,ok
424,548.943532318786,245,0.743576179,549.080055896,ok
424,548.943532318786,181,0.865769326,548.997808341,ok
424,548.943532318786,175,0.853381060,548.921877146,ok
424,548.943532318786,128,0.918621638,548.753727782,ok
