n,gamma,K,sigma_K,gamma_K,status
181,246.970127342688,112,0.679055305,246.900987642,ok
181,246.970127342688,79,0.543301868,246.955037845,ok
181,246.970127342688,56,0.450586371,246.945451568,ok
181,246.970127342688,37,0.552651862,247.060921814,ok
182,247.777040083556,448,0.520529879,247.819306782,ok
182,247.777040083556,317,0.530685704,247.858531259,ok
182,247.777040083556,224,0.653095199,247.812404370,ok
182,247.777040083556,159,0.704890733,247.754864275,ok
182,247.777040083556,112,0.545409265,247.728829176,ok
182,247.777040083556,79,0.600763603,247.802591964,ok
182,247.777040083556,56,0.623553240,247.875445931,ok
182,247.777040083556,37,0.665769982,247.728117833,ok
183,249.446856670065,448,0.459822008,249.471122855,ok
183,249.446856670065,317,0.425529070,249.483908337,ok
183,249.446856670065,224,0.449138782,249.574656984,ok
183,249.446856670065,159,0.480206600,249.633603083,ok
183,249.446856670065,112,0.474999238,249.573558346,ok
183,249.446856670065,79,0.521684577,249.720971687,ok
183,249.446856670065,56,0.459136348,249.922582887,ok
183,249.446856670065,37,0.617128480,249.616195217,ok
